timestamp,result,source_user,source_computer,destination_computer,ip_address,country,auth_type,logon_type,attack_campaign,session_id
2023-01-02 11:06:00,success,service_account,LAPTOP-001,DC-001,192.168.1.15,United States,Kerberos,Interactive,Normal Activity,SID-002107
2023-01-02 11:07:00,success,user3,SERVER-001,DB-SERVER-001,10.0.1.20,United States,SAML,Service,Normal Activity,SID-002108
2023-01-02 11:08:00,success,svc_backup,PC-003,FILE-SERVER-001,10.0.0.5,United States,Kerberos,Service,Normal Activity,SID-002109
2023-01-02 11:09:00,failure,svc_backup,PC-003,DB-SERVER-001,192.168.1.15,United States,NTLM,Batch,Normal Activity,SID-002110
2023-01-02 11:10:00,success,user1,PC-002,DB-SERVER-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-002111
2023-01-02 11:11:00,success,user2,PC-001,APP-SERVER-001,192.168.1.15,United States,LDAP,Batch,Normal Activity,SID-002112
2023-01-02 11:12:00,success,analyst1,PC-003,APP-SERVER-001,172.16.0.8,United States,SAML,Interactive,Normal Activity,SID-002113
2023-01-02 11:13:00,success,analyst1,PC-003,DC-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-002114
2023-01-02 11:14:00,success,user1,SERVER-001,APP-SERVER-001,10.0.0.12,United States,SAML,RemoteInteractive,Normal Activity,SID-002115
2023-01-02 11:15:00,success,user3,SERVER-001,DC-001,10.0.1.20,United States,Kerberos,Network,Normal Activity,SID-002116
2023-01-02 11:16:00,success,analyst1,PC-002,DC-001,172.16.0.8,United States,Kerberos,Network,Normal Activity,SID-002117
2023-01-02 11:17:00,success,analyst1,SERVER-002,FILE-SERVER-001,10.0.1.20,Canada,LDAP,Service,Normal Activity,SID-002118
2023-01-02 11:18:00,success,service_account,PC-002,FILE-SERVER-001,10.0.0.12,Canada,OAuth,Batch,Normal Activity,SID-002119
2023-01-02 11:19:00,success,service_account,PC-002,DB-SERVER-001,192.168.1.15,United States,NTLM,Service,Normal Activity,SID-002120
2023-01-02 11:20:00,success,admin,SERVER-001,FILE-SERVER-001,10.0.0.12,United States,LDAP,Batch,Normal Activity,SID-002121
2023-01-02 11:21:00,success,user2,SERVER-002,DC-001,10.0.1.20,United States,LDAP,Batch,Normal Activity,SID-002122
2023-01-02 11:22:00,failure,user3,SERVER-001,APP-SERVER-001,10.0.0.12,United States,Kerberos,Interactive,Normal Activity,SID-002123
2023-01-02 11:23:00,success,svc_backup,PC-001,FILE-SERVER-001,10.0.0.5,United States,NTLM,Batch,Normal Activity,SID-002124
2023-01-02 11:24:00,failure,user2,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,LDAP,Service,Normal Activity,SID-002125
2023-01-02 11:25:00,success,user3,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,Kerberos,Batch,Normal Activity,SID-002126
2023-01-02 11:26:00,success,analyst1,PC-001,FILE-SERVER-001,10.0.0.12,United States,Kerberos,Batch,Normal Activity,SID-002127
2023-01-02 11:27:00,success,admin,LAPTOP-001,DC-001,10.0.0.5,United States,LDAP,Network,Normal Activity,SID-002128
2023-01-02 11:28:00,success,user2,SERVER-002,DC-001,10.0.0.5,United States,LDAP,Network,Normal Activity,SID-002129
2023-01-02 11:29:00,success,analyst1,SERVER-001,DB-SERVER-001,10.0.0.12,United States,Kerberos,Network,Normal Activity,SID-002130
2023-01-02 11:30:00,success,user3,LAPTOP-001,APP-SERVER-001,172.16.0.8,United States,LDAP,RemoteInteractive,Normal Activity,SID-002131
2023-01-02 11:31:00,success,user2,SERVER-002,DB-SERVER-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-002132
2023-01-02 11:32:00,success,svc_backup,SERVER-001,DB-SERVER-001,192.168.1.15,United States,Kerberos,RemoteInteractive,Normal Activity,SID-002133
2023-01-02 11:33:00,success,user2,SERVER-002,FILE-SERVER-001,192.168.1.15,Canada,Kerberos,RemoteInteractive,Normal Activity,SID-002134
2023-01-02 11:34:00,success,analyst1,PC-001,APP-SERVER-001,10.0.0.5,United States,LDAP,Service,Normal Activity,SID-002135
2023-01-02 11:35:00,success,user2,PC-002,FILE-SERVER-001,192.168.1.15,United States,LDAP,Network,Normal Activity,SID-002136
2023-01-02 11:36:00,success,svc_backup,PC-001,DC-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-002137
2023-01-02 11:37:00,success,admin,LAPTOP-001,DB-SERVER-001,172.16.0.8,United States,NTLM,Interactive,Normal Activity,SID-002138
2023-01-02 11:38:00,success,admin,SERVER-001,APP-SERVER-001,10.0.0.12,Canada,Kerberos,Batch,Normal Activity,SID-002139
2023-01-02 11:39:00,success,analyst1,SERVER-002,DC-001,10.0.0.12,United States,OAuth,Network,Normal Activity,SID-002140
2023-01-02 11:40:00,success,user3,LAPTOP-001,DB-SERVER-001,10.0.0.5,United States,NTLM,Batch,Normal Activity,SID-002141
2023-01-02 11:41:00,success,analyst1,LAPTOP-001,APP-SERVER-001,10.0.0.5,United States,NTLM,Network,Normal Activity,SID-002142
2023-01-02 11:42:00,success,admin,PC-002,DB-SERVER-001,172.16.0.8,United States,Kerberos,Network,Normal Activity,SID-002143
2023-01-02 11:43:00,success,user1,LAPTOP-001,APP-SERVER-001,192.168.1.15,Canada,OAuth,Batch,Normal Activity,SID-002144
2023-01-02 11:44:00,success,user1,PC-002,DB-SERVER-001,172.16.0.8,United States,Kerberos,RemoteInteractive,Normal Activity,SID-002145
2023-01-02 11:45:00,success,user2,SERVER-001,FILE-SERVER-001,10.0.0.12,United States,NTLM,Service,Normal Activity,SID-002146
2023-01-02 11:46:00,success,svc_backup,SERVER-001,DB-SERVER-001,10.0.0.12,United States,LDAP,Service,Normal Activity,SID-002147
2023-01-02 11:47:00,success,service_account,SERVER-002,DB-SERVER-001,192.168.1.15,United States,Kerberos,Service,Normal Activity,SID-002148
2023-01-02 11:48:00,success,service_account,PC-002,APP-SERVER-001,10.0.0.12,United States,Kerberos,Service,Normal Activity,SID-002149
2023-01-02 11:49:00,success,service_account,PC-001,APP-SERVER-001,10.0.0.5,Canada,LDAP,Interactive,Normal Activity,SID-002150
2023-01-02 11:50:00,success,user2,SERVER-001,FILE-SERVER-001,10.0.0.12,United States,OAuth,Network,Normal Activity,SID-002151
2023-01-02 11:51:00,success,user1,SERVER-002,APP-SERVER-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-002152
2023-01-02 11:52:00,success,admin,PC-001,DB-SERVER-001,192.168.1.15,United States,Kerberos,Service,Normal Activity,SID-002153
2023-01-02 11:53:00,success,user2,SERVER-001,APP-SERVER-001,192.168.1.15,United States,LDAP,Service,Normal Activity,SID-002154
2023-01-02 11:54:00,success,service_account,SERVER-001,APP-SERVER-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-002155
2023-01-02 11:55:00,success,service_account,SERVER-002,APP-SERVER-001,10.0.1.20,United States,LDAP,Service,Normal Activity,SID-002156
2023-01-02 11:56:00,success,analyst1,SERVER-002,FILE-SERVER-001,172.16.0.8,United States,NTLM,Network,Normal Activity,SID-002157
2023-01-02 11:57:00,success,service_account,PC-003,FILE-SERVER-001,10.0.0.5,United States,LDAP,Service,Normal Activity,SID-002158
2023-01-02 11:58:00,success,svc_backup,LAPTOP-001,DC-001,192.168.1.15,United States,Kerberos,Service,Normal Activity,SID-002159
2023-01-02 11:59:00,success,service_account,LAPTOP-001,FILE-SERVER-001,10.0.0.12,Mexico,SAML,Interactive,Normal Activity,SID-002160
2023-01-02 12:00:00,success,analyst1,PC-001,FILE-SERVER-001,10.0.0.5,United States,OAuth,Network,Normal Activity,SID-002161
2023-01-02 12:01:00,success,service_account,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,Kerberos,RemoteInteractive,Normal Activity,SID-002162
2023-01-02 12:02:00,success,svc_backup,PC-001,DB-SERVER-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-002163
2023-01-02 12:03:00,success,admin,SERVER-001,DC-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-002164
2023-01-02 12:04:00,success,user2,PC-003,DB-SERVER-001,10.0.0.12,United States,OAuth,Interactive,Normal Activity,SID-002165
2023-01-02 12:05:00,failure,svc_backup,PC-003,FILE-SERVER-001,10.0.0.12,Mexico,Kerberos,Service,Normal Activity,SID-002166
2023-01-02 12:06:00,success,analyst1,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-002167
2023-01-02 12:07:00,success,user2,SERVER-002,DC-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-002168
2023-01-02 12:08:00,success,user2,PC-002,DC-001,10.0.0.12,United States,SAML,Batch,Normal Activity,SID-002169
2023-01-02 12:09:00,success,analyst1,PC-002,APP-SERVER-001,10.0.1.20,United States,NTLM,Interactive,Normal Activity,SID-002170
2023-01-02 12:10:00,success,user1,LAPTOP-001,FILE-SERVER-001,10.0.1.20,United States,NTLM,Service,Normal Activity,SID-002171
2023-01-02 12:11:00,success,service_account,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,Kerberos,Interactive,Normal Activity,SID-002172
2023-01-02 12:12:00,success,svc_backup,PC-001,DB-SERVER-001,172.16.0.8,United States,NTLM,Network,Normal Activity,SID-002173
2023-01-02 12:13:00,success,analyst1,PC-003,APP-SERVER-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-002174
2023-01-02 12:14:00,success,admin,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-002175
2023-01-02 12:15:00,success,user3,SERVER-001,DB-SERVER-001,192.168.1.15,United States,NTLM,Service,Normal Activity,SID-002176
2023-01-02 12:16:00,success,analyst1,SERVER-002,DC-001,192.168.1.15,United States,OAuth,Interactive,Normal Activity,SID-002177
2023-01-02 12:17:00,success,service_account,PC-003,DB-SERVER-001,172.16.0.8,United States,OAuth,Interactive,Normal Activity,SID-002178
2023-01-02 12:18:00,success,service_account,PC-001,FILE-SERVER-001,172.16.0.8,Canada,Kerberos,Interactive,Normal Activity,SID-002179
2023-01-02 12:19:00,success,user2,PC-001,DB-SERVER-001,172.16.0.8,United States,Kerberos,Service,Normal Activity,SID-002180
2023-01-02 12:20:00,success,user2,PC-002,DB-SERVER-001,172.16.0.8,United States,LDAP,Interactive,Normal Activity,SID-002181
2023-01-02 12:21:00,success,analyst1,LAPTOP-001,APP-SERVER-001,172.16.0.8,Canada,OAuth,Batch,Normal Activity,SID-002182
2023-01-02 12:22:00,success,user3,SERVER-001,APP-SERVER-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-002183
2023-01-02 12:23:00,success,analyst1,PC-003,DC-001,10.0.0.5,United States,Kerberos,Batch,Normal Activity,SID-002184
2023-01-02 12:24:00,success,user3,PC-001,APP-SERVER-001,10.0.1.20,Canada,Kerberos,Service,Normal Activity,SID-002185
2023-01-02 12:25:00,failure,user3,PC-003,DB-SERVER-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-002186
2023-01-02 12:26:00,success,service_account,SERVER-001,APP-SERVER-001,10.0.0.12,Canada,OAuth,Network,Normal Activity,SID-002187
2023-01-02 12:27:00,success,service_account,PC-003,FILE-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-002188
2023-01-02 12:28:00,success,service_account,LAPTOP-001,DB-SERVER-001,172.16.0.8,United States,OAuth,Service,Normal Activity,SID-002189
2023-01-02 12:29:00,success,admin,PC-002,DB-SERVER-001,10.0.0.12,United States,NTLM,Batch,Normal Activity,SID-002190
2023-01-02 12:30:00,success,service_account,PC-003,DB-SERVER-001,192.168.1.15,Canada,SAML,Service,Normal Activity,SID-002191
2023-01-02 12:31:00,success,svc_backup,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,NTLM,Interactive,Normal Activity,SID-002192
2023-01-02 12:32:00,success,user2,PC-002,DB-SERVER-001,10.0.1.20,United States,NTLM,Service,Normal Activity,SID-002193
2023-01-02 12:33:00,success,user2,SERVER-001,APP-SERVER-001,10.0.0.5,United States,NTLM,Network,Normal Activity,SID-002194
2023-01-02 12:34:00,success,user3,PC-002,FILE-SERVER-001,10.0.0.5,United States,Kerberos,Service,Normal Activity,SID-002195
2023-01-02 12:35:00,success,user2,PC-003,DB-SERVER-001,10.0.0.5,United States,NTLM,RemoteInteractive,Normal Activity,SID-002196
2023-01-02 12:36:00,success,user1,PC-003,APP-SERVER-001,10.0.0.5,Mexico,Kerberos,Service,Normal Activity,SID-002197
2023-01-02 12:37:00,success,user3,SERVER-002,APP-SERVER-001,192.168.1.15,United States,OAuth,Interactive,Normal Activity,SID-002198
2023-01-02 12:38:00,success,user2,PC-001,DC-001,10.0.1.20,United States,SAML,RemoteInteractive,Normal Activity,SID-002199
2023-01-02 12:39:00,success,user1,SERVER-002,APP-SERVER-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-002200
2023-01-02 12:40:00,failure,admin,PC-003,APP-SERVER-001,192.168.1.15,United States,NTLM,Interactive,Normal Activity,SID-002201
2023-01-02 12:41:00,success,user2,PC-002,DC-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-002202
2023-01-02 12:42:00,success,user1,SERVER-002,DC-001,10.0.0.5,United States,Kerberos,Service,Normal Activity,SID-002203
2023-01-02 12:43:00,success,analyst1,SERVER-002,FILE-SERVER-001,192.168.1.15,United States,OAuth,Service,Normal Activity,SID-002204
2023-01-02 12:44:00,success,svc_backup,PC-001,APP-SERVER-001,172.16.0.8,United States,NTLM,Interactive,Normal Activity,SID-002205
2023-01-02 12:45:00,success,analyst1,PC-003,FILE-SERVER-001,10.0.0.12,United States,LDAP,Service,Normal Activity,SID-002206
2023-01-02 12:46:00,success,user1,PC-003,FILE-SERVER-001,10.0.1.20,United States,SAML,Service,Normal Activity,SID-002207
2023-01-02 12:47:00,success,user3,SERVER-001,DB-SERVER-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-002208
2023-01-02 12:48:00,success,service_account,PC-001,FILE-SERVER-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-002209
2023-01-02 12:49:00,success,service_account,SERVER-001,FILE-SERVER-001,192.168.1.15,United States,SAML,Service,Normal Activity,SID-002210
2023-01-02 12:50:00,success,service_account,SERVER-001,FILE-SERVER-001,10.0.1.20,United States,SAML,Batch,Normal Activity,SID-002211
2023-01-02 12:51:00,success,user3,SERVER-001,FILE-SERVER-001,172.16.0.8,United States,LDAP,Service,Normal Activity,SID-002212
2023-01-02 12:52:00,success,user2,LAPTOP-001,DC-001,10.0.0.12,United States,Kerberos,Batch,Normal Activity,SID-002213
2023-01-02 12:53:00,failure,service_account,SERVER-001,APP-SERVER-001,10.0.1.20,Mexico,NTLM,Network,Normal Activity,SID-002214
2023-01-02 12:54:00,success,analyst1,SERVER-002,DB-SERVER-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-002215
2023-01-02 12:55:00,success,user3,PC-002,DC-001,192.168.1.15,United States,LDAP,Interactive,Normal Activity,SID-002216
2023-01-02 12:56:00,success,user3,SERVER-002,DB-SERVER-001,172.16.0.8,United States,LDAP,RemoteInteractive,Normal Activity,SID-002217
2023-01-02 12:57:00,success,service_account,SERVER-002,DB-SERVER-001,192.168.1.15,United States,Kerberos,Network,Normal Activity,SID-002218
2023-01-02 12:58:00,success,analyst1,PC-003,DC-001,10.0.0.12,United States,OAuth,Service,Normal Activity,SID-002219
2023-01-02 12:59:00,success,admin,LAPTOP-001,FILE-SERVER-001,10.0.1.20,Mexico,NTLM,Interactive,Normal Activity,SID-002220
2023-01-02 13:00:00,success,user3,SERVER-001,DC-001,192.168.1.15,United States,SAML,RemoteInteractive,Normal Activity,SID-002221
2023-01-02 13:01:00,success,service_account,PC-003,DB-SERVER-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-002222
2023-01-02 13:02:00,success,svc_backup,PC-001,DB-SERVER-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-002223
2023-01-02 13:03:00,success,user1,PC-001,FILE-SERVER-001,192.168.1.15,Canada,Kerberos,Batch,Normal Activity,SID-002224
2023-01-02 13:04:00,success,user2,PC-003,DC-001,172.16.0.8,United States,OAuth,Network,Normal Activity,SID-002225
2023-01-02 13:05:00,success,user3,PC-002,APP-SERVER-001,10.0.1.20,United States,NTLM,RemoteInteractive,Normal Activity,SID-002226
2023-01-02 13:06:00,success,svc_backup,PC-003,DB-SERVER-001,10.0.0.12,Canada,SAML,RemoteInteractive,Normal Activity,SID-002227
2023-01-02 13:07:00,success,svc_backup,PC-003,DC-001,192.168.1.15,United States,NTLM,Batch,Normal Activity,SID-002228
2023-01-02 13:08:00,success,user3,LAPTOP-001,FILE-SERVER-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-002229
2023-01-02 13:09:00,success,admin,PC-001,FILE-SERVER-001,10.0.0.12,United States,OAuth,Network,Normal Activity,SID-002230
2023-01-02 13:10:00,success,user1,PC-001,APP-SERVER-001,172.16.0.8,Canada,Kerberos,Interactive,Normal Activity,SID-002231
2023-01-02 13:11:00,success,user2,SERVER-001,DB-SERVER-001,192.168.1.15,Canada,Kerberos,Service,Normal Activity,SID-002232
2023-01-02 13:12:00,success,user3,SERVER-002,APP-SERVER-001,192.168.1.15,United States,LDAP,Interactive,Normal Activity,SID-002233
2023-01-02 13:13:00,success,user2,PC-003,APP-SERVER-001,10.0.1.20,United States,Kerberos,RemoteInteractive,Normal Activity,SID-002234
2023-01-02 13:14:00,success,analyst1,PC-003,APP-SERVER-001,10.0.0.5,United States,OAuth,Service,Normal Activity,SID-002235
2023-01-02 13:15:00,success,svc_backup,PC-002,APP-SERVER-001,172.16.0.8,United States,SAML,Network,Normal Activity,SID-002236
2023-01-02 13:16:00,success,svc_backup,PC-001,FILE-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-002237
2023-01-02 13:17:00,success,user3,PC-002,DB-SERVER-001,10.0.0.5,United States,Kerberos,Interactive,Normal Activity,SID-002238
2023-01-02 13:18:00,success,user3,LAPTOP-001,APP-SERVER-001,10.0.0.12,United States,NTLM,Service,Normal Activity,SID-002239
2023-01-02 13:19:00,success,analyst1,SERVER-001,DB-SERVER-001,10.0.0.12,United States,LDAP,Network,Normal Activity,SID-002240
2023-01-02 13:20:00,success,admin,PC-002,FILE-SERVER-001,172.16.0.8,United States,OAuth,Network,Normal Activity,SID-002241
2023-01-02 13:21:00,success,user3,PC-001,FILE-SERVER-001,10.0.0.5,Canada,NTLM,Interactive,Normal Activity,SID-002242
2023-01-02 13:22:00,success,svc_backup,LAPTOP-001,DC-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-002243
2023-01-02 13:23:00,failure,user2,PC-003,DC-001,10.0.0.5,United States,NTLM,Batch,Normal Activity,SID-002244
2023-01-02 13:24:00,success,user1,LAPTOP-001,DB-SERVER-001,10.0.0.12,United States,SAML,Service,Normal Activity,SID-002245
2023-01-02 13:25:00,success,service_account,SERVER-002,DC-001,10.0.0.5,United States,OAuth,Network,Normal Activity,SID-002246
2023-01-02 13:26:00,success,user2,PC-002,APP-SERVER-001,192.168.1.15,United States,NTLM,RemoteInteractive,Normal Activity,SID-002247
2023-01-02 13:27:00,success,admin,PC-001,DB-SERVER-001,192.168.1.15,United States,OAuth,Service,Normal Activity,SID-002248
2023-01-02 13:28:00,success,user1,PC-002,FILE-SERVER-001,10.0.1.20,United States,LDAP,Batch,Normal Activity,SID-002249
2023-01-02 13:29:00,success,user2,PC-003,FILE-SERVER-001,172.16.0.8,United States,OAuth,Service,Normal Activity,SID-002250
2023-01-02 13:30:00,success,user2,PC-003,APP-SERVER-001,10.0.0.5,United States,OAuth,Interactive,Normal Activity,SID-002251
2023-01-02 13:31:00,success,analyst1,PC-001,DC-001,192.168.1.15,Mexico,NTLM,Service,Normal Activity,SID-002252
2023-01-02 13:32:00,success,service_account,SERVER-002,DB-SERVER-001,172.16.0.8,United States,OAuth,Service,Normal Activity,SID-002253
2023-01-02 13:33:00,success,admin,SERVER-001,DB-SERVER-001,192.168.1.15,United States,SAML,Service,Normal Activity,SID-002254
2023-01-02 13:34:00,success,svc_backup,LAPTOP-001,APP-SERVER-001,172.16.0.8,Mexico,Kerberos,RemoteInteractive,Normal Activity,SID-002255
2023-01-02 13:35:00,success,analyst1,LAPTOP-001,DC-001,172.16.0.8,United States,LDAP,Batch,Normal Activity,SID-002256
2023-01-02 13:36:00,success,user1,PC-003,DB-SERVER-001,192.168.1.15,United States,NTLM,Service,Normal Activity,SID-002257
2023-01-02 13:37:00,success,service_account,PC-002,APP-SERVER-001,10.0.0.12,United States,OAuth,Service,Normal Activity,SID-002258
2023-01-02 13:38:00,success,svc_backup,PC-002,DB-SERVER-001,172.16.0.8,United States,OAuth,RemoteInteractive,Normal Activity,SID-002259
2023-01-02 13:39:00,success,analyst1,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,OAuth,Network,Normal Activity,SID-002260
2023-01-02 13:40:00,success,service_account,SERVER-001,DB-SERVER-001,192.168.1.15,United States,LDAP,Service,Normal Activity,SID-002261
2023-01-02 13:41:00,success,admin,PC-002,DB-SERVER-001,10.0.0.12,United States,Kerberos,Service,Normal Activity,SID-002262
2023-01-02 13:42:00,success,user3,LAPTOP-001,DB-SERVER-001,192.168.1.15,United States,SAML,Network,Normal Activity,SID-002263
2023-01-02 13:43:00,success,user3,PC-002,DC-001,10.0.1.20,United States,SAML,Service,Normal Activity,SID-002264
2023-01-02 13:44:00,success,user1,SERVER-001,DC-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-002265
2023-01-02 13:45:00,success,user3,LAPTOP-001,APP-SERVER-001,10.0.1.20,United States,Kerberos,Service,Normal Activity,SID-002266
2023-01-02 13:46:00,success,analyst1,PC-002,DC-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-002267
2023-01-02 13:47:00,success,user1,LAPTOP-001,DB-SERVER-001,172.16.0.8,United States,LDAP,Interactive,Normal Activity,SID-002268
2023-01-02 13:48:00,success,svc_backup,PC-003,DB-SERVER-001,10.0.1.20,United States,OAuth,Batch,Normal Activity,SID-002269
2023-01-02 13:49:00,success,admin,PC-003,DC-001,10.0.1.20,United States,Kerberos,Network,Normal Activity,SID-002270
2023-01-02 13:50:00,success,user1,SERVER-002,DC-001,172.16.0.8,Canada,OAuth,Batch,Normal Activity,SID-002271
2023-01-02 13:51:00,success,svc_backup,PC-003,DB-SERVER-001,10.0.0.12,United States,LDAP,Batch,Normal Activity,SID-002272
2023-01-02 13:52:00,success,user1,PC-002,DB-SERVER-001,10.0.0.5,United States,NTLM,RemoteInteractive,Normal Activity,SID-002273
2023-01-02 13:53:00,success,user2,SERVER-001,FILE-SERVER-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-002274
2023-01-02 13:54:00,failure,user2,LAPTOP-001,APP-SERVER-001,10.0.1.20,Canada,OAuth,Network,Normal Activity,SID-002275
2023-01-02 13:55:00,success,user1,PC-001,DC-001,10.0.0.5,United States,OAuth,Network,Normal Activity,SID-002276
2023-01-02 13:56:00,success,service_account,PC-003,APP-SERVER-001,192.168.1.15,Mexico,Kerberos,Batch,Normal Activity,SID-002277
2023-01-02 13:57:00,success,user3,PC-003,DB-SERVER-001,192.168.1.15,Canada,LDAP,Network,Normal Activity,SID-002278
2023-01-02 13:58:00,success,user2,PC-001,APP-SERVER-001,10.0.1.20,United States,NTLM,RemoteInteractive,Normal Activity,SID-002279
2023-01-02 13:59:00,success,service_account,PC-001,DC-001,10.0.0.12,United States,Kerberos,Service,Normal Activity,SID-002280
2023-01-02 14:00:00,success,service_account,PC-002,DC-001,10.0.0.12,United States,SAML,Batch,Normal Activity,SID-002281
2023-01-02 14:01:00,success,admin,LAPTOP-001,APP-SERVER-001,10.0.0.5,United States,Kerberos,Service,Normal Activity,SID-002282
2023-01-02 14:02:00,success,svc_backup,PC-003,DC-001,10.0.0.5,United States,OAuth,Service,Normal Activity,SID-002283
2023-01-02 14:03:00,success,analyst1,SERVER-001,FILE-SERVER-001,172.16.0.8,United States,SAML,Batch,Normal Activity,SID-002284
2023-01-02 14:04:00,success,user2,PC-002,DB-SERVER-001,10.0.0.12,United States,Kerberos,Batch,Normal Activity,SID-002285
2023-01-02 14:05:00,success,user1,PC-002,DB-SERVER-001,10.0.0.5,United States,LDAP,Network,Normal Activity,SID-002286
2023-01-02 14:06:00,failure,user3,SERVER-001,DC-001,172.16.0.8,United States,NTLM,RemoteInteractive,Normal Activity,SID-002287
2023-01-02 14:07:00,success,analyst1,SERVER-001,DB-SERVER-001,192.168.1.15,United States,SAML,Batch,Normal Activity,SID-002288
2023-01-02 14:08:00,success,svc_backup,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,LDAP,Service,Normal Activity,SID-002289
2023-01-02 14:09:00,success,service_account,SERVER-001,DC-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-002290
2023-01-02 14:10:00,success,svc_backup,PC-001,FILE-SERVER-001,10.0.0.12,United States,OAuth,RemoteInteractive,Normal Activity,SID-002291
2023-01-02 14:11:00,success,user2,PC-003,FILE-SERVER-001,192.168.1.15,United States,OAuth,Interactive,Normal Activity,SID-002292
2023-01-02 14:12:00,success,svc_backup,SERVER-002,DB-SERVER-001,10.0.0.5,United States,LDAP,Service,Normal Activity,SID-002293
2023-01-02 14:13:00,success,svc_backup,PC-001,DB-SERVER-001,10.0.0.12,United States,OAuth,Interactive,Normal Activity,SID-002294
2023-01-02 14:14:00,success,user3,SERVER-002,APP-SERVER-001,192.168.1.15,United States,NTLM,Interactive,Normal Activity,SID-002295
2023-01-02 14:15:00,success,service_account,PC-003,FILE-SERVER-001,10.0.1.20,United States,LDAP,RemoteInteractive,Normal Activity,SID-002296
2023-01-02 14:16:00,success,user3,SERVER-002,DB-SERVER-001,10.0.0.12,Mexico,LDAP,Batch,Normal Activity,SID-002297
2023-01-02 14:17:00,success,user3,PC-001,FILE-SERVER-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-002298
2023-01-02 14:18:00,success,user1,LAPTOP-001,APP-SERVER-001,10.0.0.5,United States,LDAP,Network,Normal Activity,SID-002299
2023-01-02 14:19:00,success,svc_backup,PC-003,FILE-SERVER-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-002300
2023-01-02 14:20:00,success,svc_backup,PC-002,DC-001,10.0.0.5,United States,SAML,Service,Normal Activity,SID-002301
2023-01-02 14:21:00,success,svc_backup,PC-003,APP-SERVER-001,10.0.0.12,United States,SAML,Batch,Normal Activity,SID-002302
2023-01-02 14:22:00,success,admin,PC-003,APP-SERVER-001,10.0.1.20,Canada,OAuth,RemoteInteractive,Normal Activity,SID-002303
2023-01-02 14:23:00,success,user3,PC-003,FILE-SERVER-001,10.0.1.20,United States,NTLM,RemoteInteractive,Normal Activity,SID-002304
2023-01-02 14:24:00,failure,analyst1,LAPTOP-001,FILE-SERVER-001,192.168.1.15,United States,NTLM,Service,Normal Activity,SID-002305
2023-01-02 14:25:00,success,user2,PC-001,DB-SERVER-001,10.0.0.5,United States,OAuth,Service,Normal Activity,SID-002306
2023-01-02 14:26:00,success,service_account,PC-002,DC-001,10.0.0.5,United States,OAuth,Service,Normal Activity,SID-002307
2023-01-02 14:27:00,success,analyst1,PC-001,APP-SERVER-001,10.0.0.12,Mexico,LDAP,RemoteInteractive,Normal Activity,SID-002308
2023-01-02 14:28:00,success,service_account,SERVER-002,APP-SERVER-001,10.0.1.20,United States,NTLM,Batch,Normal Activity,SID-002309
2023-01-02 14:29:00,success,user1,SERVER-002,APP-SERVER-001,10.0.0.12,United States,SAML,Interactive,Normal Activity,SID-002310
